name,school,subschool,descriptor,spell_level,Sorcerer,Wizard,Cleric,Druid,Ranger,Bard,Paladin,Alchemist,Summoner,Witch,Inquisitor,Oracle,Antipaladin,Magus,Adept,Bloodrager,Shaman,Psychic,Medium,Mesmerist,Occultist,Spiritualist,Skald,Investigator,Hunter,SLA_Level,domain,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water
Wall of Iron,Conjuration,creation,,"sorcerer/wizard 6, summoner 5, magus 6, occultist 6, unchained summoner 6",6,6,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,6,"Artifice (7), Metal (6)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wall Of Thorns,Conjuration,creation,,"druid 5, shaman 5",NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,"Blood (5), Plant (5)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warp Wood,Transmutation,,,"druid 2, shaman 2, occultist 2",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Water Breathing,Transmutation,,,"cleric/oracle 3, druid 3, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, magus 3, bloodrager 3, shaman 3, psychic 3",3,3,3,3,NULL,NULL,NULL,3,3,NULL,NULL,3,NULL,3,NULL,3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,3,3,Water (3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Water Walk,Transmutation,,water,"cleric/oracle 3, ranger 3, witch 3, shaman 3, psychic 3, medium 2",NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,3,3,2,NULL,NULL,NULL,NULL,NULL,3,3,Oceans (3),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Waves of Exhaustion,Necromancy,,,"sorcerer/wizard 7, witch 7, psychic 7, mesmerist 6",7,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,6,NULL,NULL,NULL,NULL,NULL,7,"Repose (8), Toil (7)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Waves of Fatigue,Necromancy,,,"sorcerer/wizard 5, witch 5, psychic 5, mesmerist 5, spiritualist 5",5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,5,NULL,5,NULL,NULL,NULL,5,Toil (5),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Web,Conjuration,creation,,"sorcerer/wizard 2, witch 2, magus 2",2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Weird,Illusion,phantasm,"fear, mind-affecting, emotion","sorcerer/wizard 9, psychic 9",9,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,"Madness (9), Nightmare (9)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Whirlwind,Evocation,,air,"druid 8, shaman 8",NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,"Air (8), Weather (8)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Whispering Wind,Transmutation,,air,"bard 2, sorcerer/wizard 2, inquisitor 2, psychic 2, mesmerist 2, medium 2",2,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,2,2,2,NULL,NULL,NULL,NULL,NULL,2,Wind (1),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind Walk,Transmutation,,air,"cleric/oracle 6, druid 7, alchemist 6, shaman 7",NULL,NULL,6,7,NULL,NULL,NULL,6,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,Wind (6),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wind Wall,Evocation,,air,"cleric/oracle 3, druid 3, ranger 2, sorcerer/wizard 3, summoner 2, magus 3, bloodrager 3, shaman 3, occultist 3, spiritualist 3, unchained summoner 3",3,3,3,3,2,NULL,NULL,NULL,2,NULL,NULL,3,NULL,3,NULL,3,3,NULL,NULL,NULL,3,3,NULL,NULL,2,3,Air (2),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wish,Universal,,,"sorcerer/wizard 9, psychic 9",9,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wood Shape,Transmutation,,,"druid 2, shaman 2, occultist 2",NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,NULL,2,2,Artifice (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Word of Recall,Conjuration,teleportation,,"cleric/oracle 6, druid 8, psychic 7",NULL,NULL,6,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Word Of Chaos,Evocation,,"chaotic, sonic","cleric/oracle 7, inquisitor 6",NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,Chaos (7),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zone of Silence,Illusion,glamer,,"bard 4, mesmerist 4",NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,4,Espionage (4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zone of Truth,Enchantment,compulsion,mind-affecting,"cleric/oracle 2, paladin 2, witch 2, inquisitor 2, psychic 2, medium 2",NULL,NULL,2,NULL,NULL,NULL,2,NULL,NULL,2,2,2,NULL,NULL,NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,2,Honor (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Wall Of Stone,Conjuration,creation,earth,"cleric/oracle 5, druid 6, sorcerer/wizard 5, summoner 4, magus 5, shaman 6, occultist 5, unchained summoner 5",5,5,5,6,NULL,NULL,NULL,NULL,4,NULL,NULL,5,NULL,5,5,NULL,6,NULL,NULL,NULL,5,NULL,NULL,NULL,6,5,"Earth (5), Fortifications (5)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agonize,Evocation,,evil,"cleric/oracle 3, sorcerer/wizard 4, occultist 3, psychic 4, unchained summoner 4",4,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,3,NULL,NULL,NULL,NULL,4,Kyton (3),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Burning Disarm,Transmutation,,fire,"cleric/oracle 1, druid 1, sorcerer/wizard 1",1,1,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dweomer Retaliation,Abjuration,,,sorcerer/wizard 3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emergency Force Sphere,Evocation,,force,sorcerer/wizard 4,4,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Signifer's Rally,Conjuration,teleportation,evil,"cleric/oracle 7, sorcerer/wizard 7",7,7,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Twine Double,Illusion,shadow,,sorcerer/wizard 3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fear,Necromancy,,"fear, mind-affecting, emotion","bard 3, sorcerer/wizard 4, witch 4, inquisitor 4, antipaladin 4, bloodrager 4, shaman 4, occultist 4, psychic 4, mesmerist 3, spiritualist 4, medium 4",4,4,NULL,NULL,NULL,3,NULL,NULL,NULL,4,4,NULL,4,NULL,NULL,4,4,4,4,3,4,4,NULL,NULL,NULL,4,Fear (4),0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Hold Animal,Enchantment,compulsion,mind-affecting,"druid 2, ranger 2, psychic 2, mesmerist 2",NULL,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,2,NULL,NULL,NULL,NULL,2,2,Animal (2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Insect Plague,Conjuration,summoning,,"cleric/oracle 5, druid 5, summoner 4, shaman 5, unchained summoner 5",NULL,NULL,5,5,NULL,NULL,NULL,NULL,4,NULL,NULL,5,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,Vermin (4),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Baleful Polymorph,Transmutation,polymorph,,"druid 5, sorcerer/wizard 5, summoner 4, witch 5, magus 5, shaman 5, unchained summoner 5",5,5,NULL,5,NULL,NULL,NULL,NULL,4,5,NULL,NULL,NULL,5,5,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prying Eyes,Divination,,,"sorcerer/wizard 5, witch 5, occultist 5, psychic 5, mesmerist 5, spiritualist 5",5,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,5,5,5,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Instant Summons,Conjuration,summoning,,"sorcerer/wizard 7, witch 7, psychic 7",7,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,Rune (7),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spellcasting Contract, Lesser",Evocation,,,cleric/oracle 5,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spellcasting Contract,Evocation,,,cleric/oracle 7,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Spellcasting Contract, Greater",Evocation,,,cleric/oracle 9,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancestral Communion,Divination,,,"bard 2, cleric/oracle 2",NULL,NULL,2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ancestral Gift,Conjuration,summoning,,"bard 4, cleric/oracle 4",NULL,NULL,4,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summon Ancestral Guardian,Conjuration,summoning,,"bard 3, cleric/oracle 3",NULL,NULL,3,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
See Through Stone,Divination,,,"druid 4, ranger 3",NULL,NULL,NULL,4,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rune of Durability,Transmutation,,,sorcerer/wizard 3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rune of Warding,Abjuration,,,sorcerer/wizard 3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Genius Avaricious,Conjuration,creation,evil,"cleric/oracle 6, sorcerer/wizard 6",6,6,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Protection from Energy,Abjuration,,,"cleric/oracle 3, druid 3, ranger 2, sorcerer/wizard 3, alchemist 3, summoner/unchained summoner 3, inquisitor 3, bloodrager 3, shaman 3, occultist 3, psychic 3, spiritualist 3",3,3,3,3,2,NULL,NULL,3,3,NULL,3,3,NULL,NULL,NULL,3,3,3,NULL,NULL,3,3,NULL,NULL,2,3,"Luck (3), Protection (3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Retrieve Item,Conjuration,calling,,"bard 2, sorcerer/wizard 2",2,2,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spherescry,Divination,scrying,,sorcerer/wizard 3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illusory Poison,Illusion,phantasm,mind-affecting,sorcerer/wizard 3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Arcane Reinforcement,Transmutation,,,sorcerer/wizard 3,3,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Canopic Conversion,Necromancy,,"death, evil","cleric/oracle 9, sorcerer/wizard 9",9,9,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Chastise,Transmutation,,,"bard 1, sorcerer/wizard 1",1,1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Summon Elemental Steed,Conjuration,summoning,see text,druid 9,NULL,NULL,NULL,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hibernate,Necromancy,,,druid 1,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sotto Voce,Necromancy,,"fear, mind-affecting, sonic","bard 1, cleric/oracle 0, sorcerer/wizard 0",0,0,0,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Tomb Legion,Necromancy,,evil,"cleric/oracle 8, sorcerer/wizard 8",8,8,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Tripvine,Transmutation,,,"bard 1, druid 1, sorcerer/wizard 1",1,1,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ape Walk,Transmutation,,,"druid 3, ranger 2, sorcerer/wizard 3",3,3,NULL,3,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Defoliate,Necromancy,,,"druid 2, ranger 1, sorcerer/wizard 2",2,2,NULL,2,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,2,Radiation (8),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heatstroke,Evocation,,fire,"druid 3, sorcerer/wizard 3",3,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Swallow Your Fear,Enchantment,,,"bard 1, cleric/oracle 1",NULL,NULL,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blood Rage,Enchantment,compulsion,mind-affecting,"adept 3, bard 2, cleric/oracle 3, sorcerer/wizard 3",3,3,3,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Shield the Banner,Abjuration,,,"adept 1, cleric/oracle 1",NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vigor,Transmutation,,,"adept 0, cleric/oracle 0",NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Absorbing Touch,Transmutation,,,alchemist 3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Accelerate Poison,Transmutation,,poison,"druid 2, ranger 2, sorcerer/wizard 2, occultist 2",2,2,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Acid Pit,Conjuration,creation,acid,"sorcerer/wizard 4, summoner/unchained summoner 4",4,4,NULL,NULL,NULL,NULL,NULL,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alchemical Allocation,Transmutation,,,alchemist 2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allfood,Transmutation,,,ranger 2,NULL,NULL,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alter Winds,Transmutation,,air,"druid 1, sorcerer/wizard 1, occultist 1, spiritualist 1",1,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,1,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amplify Elixir,Transmutation,,,alchemist 3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ant Haul,Transmutation,,,"alchemist 1, cleric/oracle 1, druid 1, ranger 1, sorcerer/wizard 1, summoner/unchained summoner 1, occultist 1, psychic 1, medium 1",1,1,1,1,1,NULL,NULL,1,1,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,1,1,NULL,1,NULL,NULL,NULL,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aqueous Orb,Conjuration,creation,water,"druid 3, sorcerer/wizard 3, summoner/unchained summoner 3, magus 3, bloodrager 3",3,3,NULL,3,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,3,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Arcane Concordance,Evocation,,,bard 3,NULL,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arrow Eruption,Conjuration,creation,,"ranger 2, sorcerer/wizard 2",2,2,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
